extID,ugaID,is.SCR,is.rep,week,year,snare,utmSnare,fqfile,knownSEX,sampSOURCE,region,nSNPgt,vcfID,FILT
GTseek_028_384i5_164_P098.UGA3_191-24,191-24,TRUE,TRUE,7,2024,HS 077,268407x3596503,NA,NA,Hair Sample,CGA,NA,GTS_191-24,TRUE
GTseek_028_384i5_165_P098.UGA1_168-23,168-23,TRUE,FALSE,3,2023,HS 051,260705x3599596,NA,NA,Hair Sample,CGA,122,GTS_168-23,FALSE
GTseek_028_384i5_166_P098.UGA3_192-24,192-24,TRUE,FALSE,5,2024,HS 120,264935x3606388,NA,NA,Hair Sample,CGA,123,GTS_192-24,FALSE
GTseek_028_384i5_167_P098.UGA1_173-23,173-23,TRUE,FALSE,5,2023,HS 066,268064x3590555,NA,NA,Hair Sample,CGA,15,GTS_173-23,TRUE
GTseek_028_384i5_168_P098.UGA3_193-24,193-24,TRUE,FALSE,6,2024,HS 089,271012x3598856,NA,NA,Hair Sample,CGA,NA,GTS_193-24,TRUE
GTseek_028_384i5_169_P098.UGA1_177-23,177-23,TRUE,FALSE,6,2023,HS 040,262860x3595893,NA,NA,Hair Sample,CGA,117,GTS_177-23,FALSE
GTseek_028_384i5_170_P098.UGA3_195-24,195-24,TRUE,FALSE,7,2024,HS 037,261345x3595677,NA,NA,Hair Sample,CGA,NA,GTS_195-24,TRUE
GTseek_028_384i5_171_P098.UGA1_180-23,180-23,TRUE,FALSE,3,2023,HS 044,264092x3597212,NA,NA,Hair Sample,CGA,120,GTS_180-23,FALSE
GTseek_028_384i5_172_P098.UGA3_197-24,197-24,TRUE,FALSE,6,2024,HS 028,258399x3594245,NA,NA,Hair Sample,CGA,NA,GTS_197-24,TRUE
GTseek_028_384i5_173_P098.UGA1_181-23,181-23,TRUE,FALSE,6,2023,HS 032,263672x3593292,NA,NA,Hair Sample,CGA,124,GTS_181-23,FALSE
GTseek_028_384i5_174_P098.UGA3_199-24,199-24,TRUE,FALSE,2,2024,HS 065,269178x3589726,NA,NA,Hair Sample,CGA,124,GTS_199-24,FALSE
GTseek_028_384i5_175_P098.UGA1_185-23,185-23,TRUE,FALSE,4,2023,HS 126,270872x3608550,NA,NA,Hair Sample,CGA,NA,GTS_185-23,TRUE
GTseek_028_384i5_176_P098.UGA3_191-24R,191-24R,TRUE,TRUE,7,2024,HS 077,268407x3596503,NA,NA,Hair Sample,CGA,NA,GTS_191-24R,TRUE
GTseek_028_384i5_177_P098.UGA2_439-23,439-23,TRUE,FALSE,7,2023,HS 071,266900x3593042,NA,NA,Hair Sample,CGA,NA,GTS_439-23,TRUE
GTseek_028_384i5_178_P098.UGA4_424-24,424-24,TRUE,FALSE,2,2024,HS 051,260705x3599596,NA,NA,Hair Sample,CGA,110,GTS_424-24,FALSE
GTseek_028_384i5_179_P098.UGA2_440-23,440-23,TRUE,FALSE,4,2023,HS 051,260705x3599596,NA,NA,Hair Sample,CGA,121,GTS_440-23,FALSE
GTseek_028_384i5_180_P098.UGA4_430-24,430-24,TRUE,FALSE,2,2024,HS 051,260705x3599596,NA,NA,Hair Sample,CGA,122,GTS_430-24,FALSE
GTseek_028_384i5_181_P098.UGA2_446-23,446-23,TRUE,FALSE,3,2023,HS 005,252875x3588670,NA,NA,Hair Sample,CGA,121,GTS_446-23,FALSE
GTseek_028_384i5_182_P098.UGA4_431-24,431-24,TRUE,FALSE,1,2024,HS 065,269178x3589726,NA,NA,Hair Sample,CGA,28,GTS_431-24,TRUE
GTseek_028_384i5_183_P098.UGA2_448-23,448-23,TRUE,FALSE,2,2023,HS 028,258399x3594245,NA,NA,Hair Sample,CGA,NA,GTS_448-23,TRUE
GTseek_028_384i5_184_P098.UGA4_437-24,437-24,TRUE,FALSE,5,2024,HS 076,270936x3595484,NA,NA,Hair Sample,CGA,8,GTS_437-24,TRUE
GTseek_028_384i5_185_P098.UGA2_455-23,455-23,TRUE,FALSE,4,2023,HS 101,275317x3599324,NA,NA,Hair Sample,CGA,NA,GTS_455-23,TRUE
GTseek_028_384i5_186_P098.UGA4_438-24,438-24,TRUE,FALSE,2,2024,HS 123,270896x3606897,NA,NA,Hair Sample,CGA,123,GTS_438-24,FALSE
GTseek_028_384i5_187_P098.UGA2_456-23,456-23,TRUE,FALSE,5,2023,HS 066,268064x3590555,NA,NA,Hair Sample,CGA,122,GTS_456-23,FALSE
GTseek_028_384i5_188_P098.UGA4_439-24,439-24,TRUE,FALSE,6,2024,HS 066,268064x3590555,NA,NA,Hair Sample,CGA,120,GTS_439-24,FALSE
GTseek_028_384i5_189_P098.UGA2_459-23,459-23,TRUE,FALSE,2,2023,HS 068,268186x3591620,NA,NA,Hair Sample,CGA,123,GTS_459-23,FALSE
GTseek_028_384i5_190_P098.UGA4_440-24,440-24,TRUE,FALSE,2,2024,HS 065,269178x3589726,NA,NA,Hair Sample,CGA,NA,GTS_440-24,TRUE
GTseek_028_384i5_191_P098.UGA2_464-23,464-23,TRUE,FALSE,3,2023,HS 007,255057x3589730,NA,NA,Hair Sample,CGA,NA,GTS_464-23,TRUE
GTseek_028_384i5_192_P098.UGA4_441-24,441-24,TRUE,FALSE,2,2024,HS 073,267763x3594039,NA,NA,Hair Sample,CGA,123,GTS_441-24,FALSE
GTseek_028_384i5_193_P098.UGA1_187-23,187-23,TRUE,FALSE,5,2023,HS 027,264464x3592495,NA,NA,Hair Sample,CGA,120,GTS_187-23,FALSE
GTseek_028_384i5_194_P098.UGA3_201-24,201-24,TRUE,FALSE,4,2024,HS 046,258973x3598847,NA,NA,Hair Sample,CGA,123,GTS_201-24,FALSE
GTseek_028_384i5_195_P098.UGA1_196-23,196-23,TRUE,FALSE,6,2023,HS 116,269531x3605091,NA,NA,Hair Sample,CGA,125,GTS_196-23,FALSE
GTseek_028_384i5_196_P098.UGA3_203-24,203-24,TRUE,FALSE,3,2024,HS 035,258142x3595544,NA,NA,Hair Sample,CGA,125,GTS_203-24,FALSE
GTseek_028_384i5_197_P098.UGA1_199-23,199-23,TRUE,FALSE,3,2023,HS 042,259530x3597317,NA,NA,Hair Sample,CGA,119,GTS_199-23,FALSE
GTseek_028_384i5_198_P098.UGA3_205-24,205-24,TRUE,FALSE,6,2024,HS 123,270896x3606897,NA,NA,Hair Sample,CGA,123,GTS_205-24,FALSE
GTseek_028_384i5_199_P098.UGA1_208-23,208-23,TRUE,FALSE,3,2023,HS 089,271012x3598856,NA,NA,Hair Sample,CGA,118,GTS_208-23,FALSE
GTseek_028_384i5_200_P098.UGA3_208-24,208-24,TRUE,FALSE,2,2024,HS 005,252875x3588670,NA,NA,Hair Sample,CGA,NA,GTS_208-24,TRUE
GTseek_028_384i5_201_P098.UGA1_210-23,210-23,TRUE,FALSE,2,2023,HS 114,265975x3605625,NA,NA,Hair Sample,CGA,116,GTS_210-23,FALSE
GTseek_028_384i5_202_P098.UGA3_209-24,209-24,TRUE,FALSE,5,2024,HS 103,273840x3600298,NA,NA,Hair Sample,CGA,125,GTS_209-24,FALSE
GTseek_028_384i5_203_P098.UGA1_214-23,214-23,TRUE,FALSE,6,2023,HS 046,258973x3598847,NA,NA,Hair Sample,CGA,NA,GTS_214-23,TRUE
GTseek_028_384i5_204_P098.UGA3_214-24,214-24,TRUE,FALSE,2,2024,HS 123,270896x3606897,NA,NA,Hair Sample,CGA,124,GTS_214-24,FALSE
GTseek_028_384i5_205_P098.UGA1_218-23,218-23,TRUE,FALSE,3,2023,HS 089,271012x3598856,NA,NA,Hair Sample,CGA,NA,GTS_218-23,TRUE
GTseek_028_384i5_206_P098.UGA3_216-24,216-24,TRUE,FALSE,7,2024,HS 049,262785x3598339,NA,NA,Hair Sample,CGA,NA,GTS_216-24,TRUE
GTseek_028_384i5_207_P098.UGA1_219-23,219-23,TRUE,FALSE,2,2023,HS 130,264559x3611461,NA,NA,Hair Sample,CGA,113,GTS_219-23,FALSE
GTseek_028_384i5_208_P098.UGA3_220-24,220-24,TRUE,FALSE,2,2024,HS 141,272289x3610714,NA,NA,Hair Sample,CGA,NA,GTS_220-24,TRUE
GTseek_028_384i5_209_P098.UGA2_461-23,461-23,TRUE,FALSE,7,2023,HS 068,268186x3591620,NA,NA,Hair Sample,CGA,124,GTS_461-23,FALSE
GTseek_028_384i5_210_P098.UGA4_442-24,442-24,TRUE,FALSE,5,2024,HS 071,266900x3593042,NA,NA,Hair Sample,CGA,NA,GTS_442-24,TRUE
GTseek_028_384i5_211_P098.UGA2_469-23,469-23,TRUE,FALSE,3,2023,HS 030,260871x3593893,NA,NA,Hair Sample,CGA,NA,GTS_469-23,TRUE
GTseek_028_384i5_212_P098.UGA4_444-24,444-24,TRUE,FALSE,1,2024,HS 065,269178x3589726,NA,NA,Hair Sample,CGA,123,GTS_444-24,FALSE
GTseek_028_384i5_213_P098.UGA2_470-23,470-23,TRUE,FALSE,4,2023,HS 051,260705x3599596,NA,NA,Hair Sample,CGA,NA,GTS_470-23,TRUE
GTseek_028_384i5_214_P098.UGA4_445-24,445-24,TRUE,FALSE,2,2024,HS 123,270896x3606897,NA,NA,Hair Sample,CGA,NA,GTS_445-24,TRUE
GTseek_028_384i5_215_P098.UGA2_466-23,466-23,TRUE,TRUE,2,2023,HS 042,259530x3597317,NA,NA,Hair Sample,CGA,NA,GTS_466-23,TRUE
GTseek_028_384i5_216_P098.UGA4_447-24,447-24,TRUE,FALSE,2,2024,HS 118,263132x3606186,NA,NA,Hair Sample,CGA,123,GTS_447-24,FALSE
GTseek_028_384i5_217_P098.UGA2_473-23,473-23,TRUE,FALSE,6,2023,HS 101,275317x3599324,NA,NA,Hair Sample,CGA,NA,GTS_473-23,TRUE
GTseek_028_384i5_218_P098.UGA4_451-24,451-24,TRUE,FALSE,6,2024,HS 025,265276x3591787,NA,NA,Hair Sample,CGA,125,GTS_451-24,FALSE
GTseek_028_384i5_219_P098.UGA2_474-23,474-23,TRUE,FALSE,3,2023,HS 132,270235x3611933,NA,NA,Hair Sample,CGA,NA,GTS_474-23,TRUE
GTseek_028_384i5_220_P098.UGA4_452-24,452-24,TRUE,FALSE,5,2024,HS 120,264935x3606388,NA,NA,Hair Sample,CGA,123,GTS_452-24,FALSE
GTseek_028_384i5_221_P098.UGA2_479-23,479-23,TRUE,FALSE,5,2023,HS 105,274383x3601956,NA,NA,Hair Sample,CGA,124,GTS_479-23,FALSE
GTseek_028_384i5_222_P098.UGA4_453-24,453-24,TRUE,FALSE,1,2024,HS 036,259789x3595296,NA,NA,Hair Sample,CGA,17,GTS_453-24,TRUE
GTseek_028_384i5_223_P098.UGA2_466-23R,466-23R,TRUE,TRUE,2,2023,HS 042,259530x3597317,NA,NA,Hair Sample,CGA,NA,GTS_466-23R,TRUE
GTseek_028_384i5_224_P098.UGA4_454-24,454-24,TRUE,FALSE,4,2024,HS 050,259851x3599573,NA,NA,Hair Sample,CGA,NA,GTS_454-24,TRUE
GTseek_028_384i5_225_P098.UGA1_220-23,220-23,TRUE,FALSE,7,2023,HS 001,248187x3586614,NA,NA,Hair Sample,CGA,119,GTS_220-23,FALSE
GTseek_028_384i5_226_P098.UGA3_222-24,222-24,TRUE,FALSE,5,2024,HS 071,266900x3593042,NA,NA,Hair Sample,CGA,NA,GTS_222-24,TRUE
GTseek_028_384i5_227_P098.UGA1_221-23,221-23,TRUE,FALSE,1,2023,HS 118,263132x3606186,NA,NA,Hair Sample,CGA,NA,GTS_221-23,TRUE
GTseek_028_384i5_228_P098.UGA3_223-24,223-24,TRUE,FALSE,7,2024,HS 025,265276x3591787,NA,NA,Hair Sample,CGA,123,GTS_223-24,FALSE
GTseek_028_384i5_229_P098.UGA1_231-23,231-23,TRUE,FALSE,4,2023,HS 068,268186x3591620,NA,NA,Hair Sample,CGA,NA,GTS_231-23,TRUE
GTseek_028_384i5_230_P098.UGA3_225-24,225-24,TRUE,FALSE,7,2024,HS 077,268407x3596503,NA,NA,Hair Sample,CGA,NA,GTS_225-24,TRUE
GTseek_028_384i5_231_P098.UGA1_232-23,232-23,TRUE,FALSE,3,2023,HS 078,269432x3597119,NA,NA,Hair Sample,CGA,119,GTS_232-23,FALSE
GTseek_028_384i5_232_P098.UGA3_227-24,227-24,TRUE,FALSE,2,2024,HS 080,271058x3589778,NA,NA,Hair Sample,CGA,124,GTS_227-24,FALSE
GTseek_028_384i5_233_P098.UGA1_234-23,234-23,TRUE,FALSE,5,2023,HS 005,252875x3588670,NA,NA,Hair Sample,CGA,123,GTS_234-23,FALSE
GTseek_028_384i5_234_P098.UGA3_228-24,228-24,TRUE,FALSE,2,2024,HS 051,260705x3599596,NA,NA,Hair Sample,CGA,116,GTS_228-24,FALSE
GTseek_028_384i5_235_P098.UGA1_236-23,236-23,TRUE,FALSE,4,2023,HS 032,263672x3593292,NA,NA,Hair Sample,CGA,123,GTS_236-23,FALSE
GTseek_028_384i5_236_P098.UGA3_230-24,230-24,TRUE,FALSE,5,2024,HS 120,264935x3606388,NA,NA,Hair Sample,CGA,NA,GTS_230-24,TRUE
GTseek_028_384i5_237_P098.UGA1_238-23,238-23,TRUE,FALSE,3,2023,HS 070,269359x3592627,NA,NA,Hair Sample,CGA,NA,GTS_238-23,TRUE
GTseek_028_384i5_238_P098.UGA3_231-24,231-24,TRUE,FALSE,3,2024,HS 025,265276x3591787,NA,NA,Hair Sample,CGA,116,GTS_231-24,FALSE
GTseek_028_384i5_239_P098.UGA1_240-23,240-23,TRUE,FALSE,2,2023,HS 028,258399x3594245,NA,NA,Hair Sample,CGA,124,GTS_240-23,FALSE
GTseek_028_384i5_240_P098.UGA3_238-24,238-24,TRUE,FALSE,1,2024,HS 027,264464x3592495,NA,NA,Hair Sample,CGA,11,GTS_238-24,TRUE
GTseek_028_384i5_241_P098.UGA2_605-23,605-23,TRUE,FALSE,3,2023,HS 044,264092x3597212,NA,NA,Hair Sample,CGA,NA,GTS_605-23,TRUE
GTseek_028_384i5_242_P098.UGA4_455-24,455-24,TRUE,FALSE,3,2024,HS 038,264323x3595743,NA,NA,Hair Sample,CGA,NA,GTS_455-24,TRUE
GTseek_028_384i5_243_P098.UGA2_485-23,485-23,TRUE,FALSE,3,2023,HS 036,259784x3595395,NA,NA,Hair Sample,CGA,124,GTS_485-23,FALSE
GTseek_028_384i5_244_P098.UGA4_459-24,459-24,TRUE,FALSE,5,2024,HS 120,264935x3606388,NA,NA,Hair Sample,CGA,11,GTS_459-24,TRUE
GTseek_028_384i5_245_P098.UGA2_487-23,487-23,TRUE,FALSE,3,2023,HS 030,260871x3593893,NA,NA,Hair Sample,CGA,123,GTS_487-23,FALSE
GTseek_028_384i5_246_P098.UGA4_462-24,462-24,TRUE,FALSE,3,2024,HS 123,270896x3606897,NA,NA,Hair Sample,CGA,123,GTS_462-24,FALSE
GTseek_028_384i5_247_P098.UGA2_493-23,493-23,TRUE,FALSE,5,2023,HS 101,275317x3599324,NA,NA,Hair Sample,CGA,124,GTS_493-23,FALSE
GTseek_028_384i5_248_P098.UGA4_465-24,465-24,TRUE,FALSE,6,2024,HS 030,260871x3593893,NA,NA,Hair Sample,CGA,NA,GTS_465-24,TRUE
GTseek_028_384i5_249_P098.UGA2_497-23,497-23,TRUE,FALSE,6,2023,HS 044,264092x3597212,NA,NA,Hair Sample,CGA,125,GTS_497-23,FALSE
GTseek_028_384i5_250_P098.UGA4_468-24,468-24,TRUE,FALSE,6,2024,HS 043,261231x3597373,NA,NA,Hair Sample,CGA,123,GTS_468-24,FALSE
GTseek_028_384i5_251_P098.UGA2_498-23,498-23,TRUE,FALSE,4,2023,HS 116,269531x3605091,NA,NA,Hair Sample,CGA,120,GTS_498-23,FALSE
GTseek_028_384i5_252_P098.UGA4_469-24,469-24,TRUE,FALSE,3,2024,HS 038,264323x3595743,NA,NA,Hair Sample,CGA,NA,GTS_469-24,TRUE
GTseek_028_384i5_253_P098.UGA2_499-23,499-23,TRUE,FALSE,3,2023,HS 030,260871x3593893,NA,NA,Hair Sample,CGA,NA,GTS_499-23,TRUE
GTseek_028_384i5_254_P098.UGA4_472-24,472-24,TRUE,FALSE,2,2024,HS 077,268407x3596503,NA,NA,Hair Sample,CGA,120,GTS_472-24,FALSE
GTseek_028_384i5_255_P098.UGA2_600-23,600-23,TRUE,FALSE,3,2023,HS 005,252875x3588670,NA,NA,Hair Sample,CGA,122,GTS_600-23,FALSE
GTseek_028_384i5_256_P098.UGA4_473-24,473-24,TRUE,FALSE,1,2024,HS 118,263132x3606186,NA,NA,Hair Sample,CGA,124,GTS_473-24,FALSE
GTseek_028_384i5_257_P098.UGA1_242-23,242-23,TRUE,FALSE,3,2023,HS 021,264713x3588839,NA,NA,Hair Sample,CGA,5,GTS_242-23,TRUE
GTseek_028_384i5_258_P098.UGA3_239-24,239-24,TRUE,FALSE,5,2024,HS 120,264935x3606388,NA,NA,Hair Sample,CGA,NA,GTS_239-24,TRUE
GTseek_028_384i5_259_P098.UGA1_243-23,243-23,TRUE,FALSE,6,2023,HS 032,263672x3593292,NA,NA,Hair Sample,CGA,124,GTS_243-23,FALSE
GTseek_028_384i5_260_P098.UGA3_247-24,247-24,TRUE,FALSE,7,2024,HS 001,248187x3586614,NA,NA,Hair Sample,CGA,NA,GTS_247-24,TRUE
GTseek_028_384i5_261_P098.UGA1_246-23,246-23,TRUE,FALSE,3,2023,HS 044,264092x3597212,NA,NA,Hair Sample,CGA,124,GTS_246-23,FALSE
GTseek_028_384i5_262_P098.UGA3_251-24,251-24,TRUE,FALSE,7,2024,HS 033,262817x3594007,NA,NA,Hair Sample,CGA,NA,GTS_251-24,TRUE
GTseek_028_384i5_263_P098.UGA1_247-23,247-23,TRUE,FALSE,4,2023,HS 008,256165x3589588,NA,NA,Hair Sample,CGA,124,GTS_247-23,FALSE
GTseek_028_384i5_264_P098.UGA3_252-24,252-24,TRUE,FALSE,6,2024,HS 038,264323x3595743,NA,NA,Hair Sample,CGA,123,GTS_252-24,FALSE
GTseek_028_384i5_265_P098.UGA1_248-23,248-23,TRUE,FALSE,1,2023,HS 012,258412x3586648,NA,NA,Hair Sample,CGA,123,GTS_248-23,FALSE
GTseek_028_384i5_266_P098.UGA3_258-24,258-24,TRUE,FALSE,2,2024,HS 065,269178x3589726,NA,NA,Hair Sample,CGA,123,GTS_258-24,FALSE
GTseek_028_384i5_267_P098.UGA1_252-23,252-23,TRUE,FALSE,5,2023,HS 066,268064x3590555,NA,NA,Hair Sample,CGA,113,GTS_252-23,FALSE
GTseek_028_384i5_268_P098.UGA3_259-24,259-24,TRUE,FALSE,2,2024,HS 105,274383x3601956,NA,NA,Hair Sample,CGA,123,GTS_259-24,FALSE
GTseek_028_384i5_269_P098.UGA1_254-23,254-23,TRUE,FALSE,3,2023,HS 068,268186x3591620,NA,NA,Hair Sample,CGA,NA,GTS_254-23,TRUE
GTseek_028_384i5_270_P098.UGA3_260-24,260-24,TRUE,FALSE,4,2024,HS 001,248187x3586614,NA,NA,Hair Sample,CGA,112,GTS_260-24,FALSE
GTseek_028_384i5_271_P098.UGA1_256-23,256-23,TRUE,FALSE,3,2023,HS 101,275317x3599324,NA,NA,Hair Sample,CGA,123,GTS_256-23,FALSE
GTseek_028_384i5_272_P098.UGA3_266-24,266-24,TRUE,FALSE,5,2024,HS 123,270896x3606897,NA,NA,Hair Sample,CGA,122,GTS_266-24,FALSE
GTseek_028_384i5_273_P098.UGA2_747-23,747-23,TRUE,FALSE,5,2023,HS 023,266159x3589110,NA,NA,Hair Sample,CGA,NA,GTS_747-23,TRUE
GTseek_028_384i5_274_P098.UGA4_1013-24,1013-24,TRUE,FALSE,7,2024,HS 126,270872x3608550,NA,NA,Hair Sample,CGA,NA,GTS_1013-24,TRUE
GTseek_028_384i5_275_P098.UGA2_787-23,787-23,TRUE,FALSE,6,2023,HS 063,265809x3587792,NA,NA,Hair Sample,CGA,110,GTS_787-23,FALSE
GTseek_028_384i5_276_P098.UGA4_479-24,479-24,TRUE,FALSE,5,2024,HS 042,259530x3597317,NA,NA,Hair Sample,CGA,120,GTS_479-24,FALSE
GTseek_028_384i5_277_P098.UGA2_7-24,7-24,TRUE,FALSE,7,2024,HS 065,269178x3589726,NA,NA,Hair Sample,CGA,NA,GTS_7-24,TRUE
GTseek_028_384i5_278_P098.UGA4_480-24,480-24,TRUE,FALSE,2,2024,HS 023,266159x3589110,NA,NA,Hair Sample,CGA,122,GTS_480-24,FALSE
GTseek_028_384i5_279_P098.UGA2_15-24,15-24,TRUE,FALSE,4,2024,HS 086,266197x3598788,NA,NA,Hair Sample,CGA,NA,GTS_15-24,TRUE
GTseek_028_384i5_280_P098.UGA4_483-24,483-24,TRUE,FALSE,2,2024,HS 030,260871x3593893,NA,NA,Hair Sample,CGA,124,GTS_483-24,FALSE
GTseek_028_384i5_281_P098.UGA2_17-24,17-24,TRUE,FALSE,3,2024,HS 061,265195x3585407,NA,NA,Hair Sample,CGA,116,GTS_17-24,FALSE
GTseek_028_384i5_282_P098.UGA4_485-24,485-24,TRUE,FALSE,4,2024,HS 116,269531x3605091,NA,NA,Hair Sample,CGA,123,GTS_485-24,FALSE
GTseek_028_384i5_283_P098.UGA2_22-24,22-24,TRUE,FALSE,7,2024,HS 034,264626x3594282,NA,NA,Hair Sample,CGA,NA,GTS_22-24,TRUE
GTseek_028_384i5_284_P098.UGA4_488-24,488-24,TRUE,FALSE,7,2024,HS 133,265201x3614342,NA,NA,Hair Sample,CGA,NA,GTS_488-24,TRUE
GTseek_028_384i5_285_P098.UGA2_18-24,18-24,TRUE,FALSE,1,2024,HS 027,264464x3592495,NA,NA,Hair Sample,CGA,123,GTS_18-24,FALSE
GTseek_028_384i5_286_P098.UGA4_494-24,494-24,TRUE,FALSE,7,2024,HS 042,259530x3597317,NA,NA,Hair Sample,CGA,124,GTS_494-24,FALSE
GTseek_028_384i5_287_P098.UGA2_23-24,23-24,TRUE,FALSE,7,2024,HS 051,260705x3599596,NA,NA,Hair Sample,CGA,119,GTS_23-24,FALSE
GTseek_028_384i5_288_P098.UGA4_495-24,495-24,TRUE,FALSE,2,2024,HS 079,271148x3597454,NA,NA,Hair Sample,CGA,NA,GTS_495-24,TRUE
GTseek_028_384i5_289_P098.UGA1_260-23,260-23,TRUE,FALSE,3,2023,HS 101,275317x3599324,NA,NA,Hair Sample,CGA,NA,GTS_260-23,TRUE
GTseek_028_384i5_290_P098.UGA3_267-24,267-24,TRUE,FALSE,2,2024,HS 139,273870x3603778,NA,NA,Hair Sample,CGA,122,GTS_267-24,FALSE
GTseek_028_384i5_291_P098.UGA1_261-23,261-23,TRUE,FALSE,4,2023,HS 040,262860x3595893,NA,NA,Hair Sample,CGA,NA,GTS_261-23,TRUE
GTseek_028_384i5_292_P098.UGA3_271-24,271-24,TRUE,FALSE,6,2024,HS 030,260871x3593893,NA,NA,Hair Sample,CGA,NA,GTS_271-24,TRUE
GTseek_028_384i5_293_P098.UGA1_263-23,263-23,TRUE,FALSE,7,2023,HS 110,267503x3603769,NA,NA,Hair Sample,CGA,113,GTS_263-23,FALSE
GTseek_028_384i5_294_P098.UGA3_273-24,273-24,TRUE,FALSE,7,2024,HS 065,269178x3589726,NA,NA,Hair Sample,CGA,109,GTS_273-24,FALSE
GTseek_028_384i5_295_P098.UGA1_265-23,265-23,TRUE,FALSE,3,2023,HS 101,275317x3599324,NA,NA,Hair Sample,CGA,122,GTS_265-23,FALSE
GTseek_028_384i5_296_P098.UGA3_276-24,276-24,TRUE,FALSE,6,2024,HS 042,259530x3597317,NA,NA,Hair Sample,CGA,124,GTS_276-24,FALSE
GTseek_028_384i5_297_P098.UGA1_273-23,273-23,TRUE,FALSE,7,2023,HS 068,268186x3591620,NA,NA,Hair Sample,CGA,120,GTS_273-23,FALSE
GTseek_028_384i5_298_P098.UGA3_280-24,280-24,TRUE,FALSE,1,2024,HS 049,262785x3598339,NA,NA,Hair Sample,CGA,124,GTS_280-24,FALSE
GTseek_028_384i5_299_P098.UGA1_279-23,279-23,TRUE,FALSE,3,2023,HS 005,252875x3588670,NA,NA,Hair Sample,CGA,123,GTS_279-23,FALSE
GTseek_028_384i5_300_P098.UGA3_282-24,282-24,TRUE,FALSE,2,2024,HS 080,271058x3589778,NA,NA,Hair Sample,CGA,124,GTS_282-24,FALSE
GTseek_028_384i5_301_P098.UGA1_286-23,286-23,TRUE,TRUE,2,2023,HS 028,258399x3594245,NA,NA,Hair Sample,CGA,3,GTS_286-23,TRUE
GTseek_028_384i5_302_P098.UGA3_284-24,284-24,TRUE,FALSE,5,2024,HS 120,264935x3606388,NA,NA,Hair Sample,CGA,120,GTS_284-24,FALSE
GTseek_028_384i5_303_P098.UGA1_287-23,287-23,TRUE,FALSE,3,2023,HS 007,255057x3589730,NA,NA,Hair Sample,CGA,NA,GTS_287-23,TRUE
GTseek_028_384i5_304_P098.UGA3_287-24,287-24,TRUE,FALSE,2,2024,HS 123,270896x3606897,NA,NA,Hair Sample,CGA,NA,GTS_287-24,TRUE
GTseek_028_384i5_305_P098.UGA2_25-24,25-24,TRUE,FALSE,6,2024,HS 033,262817x3594007,NA,NA,Hair Sample,CGA,NA,GTS_25-24,TRUE
GTseek_028_384i5_306_P098.UGA4_500-24,500-24,TRUE,TRUE,5,2024,HS 043,261231x3597373,NA,NA,Hair Sample,CGA,122,GTS_500-24,FALSE
GTseek_028_384i5_307_P098.UGA2_31-24,31-24,TRUE,FALSE,7,2024,HS 043,261231x3597373,NA,NA,Hair Sample,CGA,NA,GTS_31-24,TRUE
GTseek_028_384i5_308_P098.UGA4_585-24,585-24,TRUE,FALSE,5,2024,HS 004,250904x3587890,NA,NA,Hair Sample,CGA,122,GTS_585-24,FALSE
GTseek_028_384i5_309_P098.UGA2_33-24,33-24,TRUE,FALSE,4,2024,HS 050,259851x3599573,NA,NA,Hair Sample,CGA,NA,GTS_33-24,TRUE
GTseek_028_384i5_310_P098.UGA4_716-24,716-24,TRUE,FALSE,2,2024,HS 095,268266x3600474,NA,NA,Hair Sample,CGA,NA,GTS_716-24,TRUE
GTseek_028_384i5_311_P098.UGA2_35-24,35-24,TRUE,FALSE,1,2024,HS 068,268186x3591620,NA,NA,Hair Sample,CGA,115,GTS_35-24,FALSE
GTseek_028_384i5_312_P098.UGA4_799-24,799-24,TRUE,FALSE,3,2024,HS 072,266197x3594132,NA,NA,Hair Sample,CGA,NA,GTS_799-24,TRUE
GTseek_028_384i5_313_P098.UGA2_36-24,36-24,TRUE,FALSE,3,2024,HS 143,270191x3611694,NA,NA,Hair Sample,CGA,NA,GTS_36-24,TRUE
GTseek_028_384i5_314_P098.UGA4_8-C,8-C,FALSE,FALSE,,2023,NA,NA,NA,NA,,CGA,123,GTS_8-C,FALSE
GTseek_028_384i5_315_P098.UGA2_41-24,41-24,TRUE,FALSE,4,2024,HS 035,258142x3595544,NA,NA,Hair Sample,CGA,120,GTS_41-24,FALSE
GTseek_028_384i5_316_P098.UGA4_46-C,46-C,FALSE,FALSE,,2024,NA,NA,NA,NA,,CGA,121,GTS_46-C,FALSE
GTseek_028_384i5_317_P098.UGA2_44-24,44-24,TRUE,FALSE,6,2024,HS 024,265598x3590529,NA,NA,Hair Sample,CGA,124,GTS_44-24,FALSE
GTseek_028_384i5_318_P098.UGA4_75-B,75-B,FALSE,FALSE,,2024,NA,NA,NA,NA,,CGA,125,GTS_75-B,FALSE
GTseek_028_384i5_319_P098.UGA2_46-24,46-24,TRUE,FALSE,6,2024,HS 033,262817x3594007,NA,NA,Hair Sample,CGA,NA,GTS_46-24,TRUE
GTseek_028_384i5_320_P098.UGA4_500-24R,500-24R,TRUE,TRUE,5,2024,HS 043,261231x3597373,NA,NA,Hair Sample,CGA,123,GTS_500-24R,FALSE
